materialSampleID,country,locality,principalInvestigator,collectorList,coordinateUncertaintyInMeters,minimumElevationInMeters,decimalLongitude,decimalLatitude,yearCollected,monthCollected,dayCollected,specificEpithet,genus,diseaseDetected,fatal,sampleType,diseaseTested,ZEscore,infraspecificEpithet
756,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
757,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,40.0008,alpina
758,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
759,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,633.346,alpina
760,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,2175.0435,alpina
761,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
762,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1888.3711,alpina
763,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,18195.3639,alpina
764,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
765,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,186.6704,alpina
766,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
767,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,20,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,490.0098,alpina
768,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,888.3511,alpina
769,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,175.0035,alpina
770,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
771,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,98.3353,alpina
772,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1370.0274,alpina
773,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
774,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,2633.386,alpina
775,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1031.6873,alpina
776,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,38.3341,alpina
777,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,860.0172,alpina
778,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,465.0093,alpina
779,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
780,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,26.6672,alpina
781,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,9963.5326,alpina
782,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,423.3418,alpina
783,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1811.7029,alpina
784,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,548.3443,alpina
785,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,11641.8995,alpina
786,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
787,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,9,28,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,3201.7307,alpina
788,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,25280.5056,alpina
789,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,360.0072,alpina
790,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1121.6891,alpina
791,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,83.335,alpina
792,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,4778.4289,alpina
793,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,11755.2351,alpina
794,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,14300.286,alpina
795,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,5636.7794,alpina
796,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,4615.0923,alpina
797,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,19515.3903,alpina
798,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,8560.1712,alpina
799,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,4446.7556,alpina
800,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1103.3554,alpina
801,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,3880.0776,alpina
802,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,2028.3739,alpina
803,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1538.3641,alpina
804,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,131.6693,alpina
805,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,23788.8091,alpina
806,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1843.3702,alpina
807,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,8,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,46277.5922,alpina
808,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,120.0024,alpina
809,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,8431.8353,alpina
810,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1960.0392,alpina
811,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,3170.0634,alpina
812,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,9648.5263,alpina
813,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,30312.2729,alpina
814,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,2641.7195,alpina
815,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,193.3372,alpina
816,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,80904.9514,alpina
817,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,25973.8528,alpina
818,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,5696.7806,alpina
819,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,3050.061,alpina
820,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1675.0335,alpina
821,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
822,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,17740.3548,alpina
823,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,4481.7563,alpina
824,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,46630.9326,alpina
825,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,71.6681,alpina
826,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,12170.2434,alpina
827,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,15,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,710.0142,alpina
828,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,6656.7998,alpina
829,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
830,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
831,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,66.668,alpina
832,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,293.3392,alpina
833,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
834,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1418.3617,alpina
835,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
836,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,405.0081,alpina
837,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,50849.3503,alpina
838,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,585.0117,alpina
839,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,1003.3534,alpina
840,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,3078.3949,alpina
841,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,4423.4218,alpina
842,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,33272.3321,alpina
843,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,245.0049,alpina
844,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,2420.0484,alpina
845,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,5410.1082,alpina
846,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,TRUE,FALSE,swabbing,Bd,45842.5835,alpina
847,Australia,Unknown,Laura Brannelly,Laura Brannelly,30,1404 ,148.40100,-35.95800,2013,10,22,verreauxii,Litoria ,FALSE,FALSE,swabbing,Bd,0,alpina
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
